quote_id,quote_date,sku_id,title,market,customer_tier,quantity,list_price_usd,unit_cost_usd,pred_q10,pred_q50,pred_q90,recommended_unit_price,expected_margin_pct,confidence_score,decision,reason_codes,accepted_unit_price_usd,quote_won,cluster_id
Q-000088517,2025-11-03 02:00:00,B074NBG4WL,"EDO Tech 5V 3A Rapid Wall Charger AC Adapter Cord for RCA Galileo Pro 11.5"" Maven Pro 11.6"" Voyager 7 7"" Viking Pro ii iii 10.1"" Cambio Atlas 10 Tablet Laptop (6-1/2' Long Cord)",UK,channel,5,13.0,7.788574078096177,11.282695,12.393781,14.61794,12.39,0.3713822374417936,0.51029515,MANUAL_REVIEW,LOW_INVENTORY|LOW_CONFIDENCE,13.847918770334838,True,1
Q-000155816,2025-11-03 14:00:00,B004XCWPTK,"Dell Latitude D830 15.4"" Laptop (Intel Core 2 Duo 2.2Ghz, 160GB Hard Drive, 4096Mb RAM, DVD/CDRW Drive, XP Profesional)",UK,mid_market,3,138.97,87.69568311257147,109.523994,132.55133,141.34897,132.55,0.3383954499240176,0.54868066,AUTO_APPROVE,ALL_GUARDRAILS_PASS,143.79224157374938,True,3
Q-000112850,2025-11-03 18:00:00,B0002D02GW,"Pignose PA7 Power Supply,Black",CH,enterprise,15,24.99,14.865672923907152,19.713858,21.866756,25.8012,21.87,0.320271013996015,0.49859622,MANUAL_REVIEW,LOW_CONFIDENCE,22.039190096742846,True,1
Q-000150303,2025-11-03 22:00:00,B0BKRKN84H,NEWQ External Hard Drive for Phone Backup 1TB Storage Space HDD USB Flash Photo Stick Memory Expansion Device for Transfer Photo & Video on iPhone | Andriod | Computer | iPad | Mac | Apple (Green),UK,mid_market,3,149.0,110.87672673728623,121.8991,150.62906,160.68129,150.63,0.2639133855321898,0.5253606,MANUAL_REVIEW,LOW_INVENTORY,154.22555693770593,True,3
Q-000097750,2025-11-03 23:00:00,B09MM9NKVP,"BERLINER BAGS Premium Leather Backpack Lille, Laptop Bag and Travel Rucksack for Men Women - Black One Size",NL,mid_market,216,149.99,107.3414506763336,102.12556,121.128845,132.3357,130.9,0.1799736388362597,0.53605825,MANUAL_REVIEW,FINANCIAL_POLICY,,False,0
Q-000111441,2025-11-04 05:00:00,B09PR7R17P,"kimtigo 2.5"" Internal SSD 256GB, 3D NAND Solid State Drive, SATA III 6Gb/s 2.5 inch 7mm (0.28”), Read up to 500MB/s",UK,mid_market,3,14.99,10.103730984427736,13.400707,14.645254,17.106647,14.65,0.3103255300731921,0.53119934,AUTO_APPROVE,ALL_GUARDRAILS_PASS,,False,1
Q-000068469,2025-11-04 14:00:00,B07B8LG1BR,"QIOUZW PA5185U-1BRS Laptop Battery for Toshiba Satellite C55 C55D C55T S55 S55T L55 C50-B L55T L55D C55-B C55-B5200 C55-B5299 C55-B5300 C55-B5302 E45-B4100,P/N: PA5184U-1BRS PA5195U-1BRS PA5186U-1BRS",DE,channel,3,25.99,18.183962499107583,21.247065,23.48994,27.29188,23.49,0.2258849510809883,0.52553374,AUTO_APPROVE,ALL_GUARDRAILS_PASS,26.304903716347187,True,1
Q-000087345,2025-11-05 02:00:00,B0C1ZC8CFP,JUANWE 10 Pack 16GB Flash Drive 3.0 USB Thumb Drive Retractable Slide Memory Sticks for Computers Bulk USB Jump Drive Data Storage Pen Drive Blue,IE,mid_market,59,37.99,27.28647747910952,30.36751,33.411148,40.03909,33.41,0.183284122145779,0.48496473,MANUAL_REVIEW,LOW_CONFIDENCE,31.72846218501107,True,1
Q-000000010,2025-11-05 02:00:00,B09BYQFPRL,ppker 15-eg Case for HP Pavilion Laptop 15-eg 15-eh Series Envyx360 15-ED 15-EE 15.6 inch Cover Bracket Design Detachable Protective Skin Sleeve (deep Grey),ES,mid_market,1,65.99,48.78177862014912,55.478832,64.09449,71.1039,64.09,0.2388550691192211,0.54364747,AUTO_APPROVE,ALL_GUARDRAILS_PASS,69.42790765706124,True,4
Q-000001378,2025-11-05 02:00:00,B07QVYD62S,FATTYDOVE Micro SD Card 64GB Microsd Card Class 10 UHS-I High Speed SDXC Memory Card with Adapter for HD Tablet/Kids Edition Tablet(64GB-U1),UK,channel,5,9.99,6.850967365782175,8.427583,9.092038,11.040044,9.09,0.2463182215861193,0.48756212,MANUAL_REVIEW,LOW_CONFIDENCE,8.974533927583904,True,1
Q-000132021,2025-11-05 16:00:00,B0C2CWRXZY,"Mini PC Windows 11 Pro, Lightweight 11th Intel N5105 Mini Computers(Turbo 2.9GHz), Ultra Thin Extensible 8GB RAM 256GB SSD Micro Desktop Computers,4K HDMI Dual Display, Dual WiFi Business/Home/Office",BE,channel,10,249.27,169.7364484946726,184.03726,223.0145,238.2791,223.01,0.2388841375065127,0.54440993,AUTO_APPROVE,ALL_GUARDRAILS_PASS,242.5857553287676,True,1
Q-000102232,2025-11-05 16:00:00,B09Z8MGB32,"Asiahorse FS-9001 Pwm Rgb Case Fans, 3 Pack Gery 120mm Pc Fan,Quiet Computer Fan for PC case and CPU Cooler, 5V ARGB Motherboard SYNC/RC Controller,Diy Colorful Mode Adjustable with Fan Control Remote",UK,mid_market,92,22.37,13.64734278726377,17.841436,21.068064,24.156721,21.07,0.3522855819998211,0.47265443,MANUAL_REVIEW,LOW_INVENTORY|LOW_CONFIDENCE,20.38387293365978,True,4
Q-000024947,2025-11-06 00:00:00,B083B8B27H,AC 100-240V to DC 12V 2A Power Supply Adapter with 4 Way Splitter Cable for Security Camera DVR Led Strip UL Listed FCC,UK,channel,22,13.99,8.512880004123671,11.619166,12.826145,15.10493,12.83,0.3364863597721222,0.50690824,MANUAL_REVIEW,LOW_CONFIDENCE,12.675305605388388,True,1
Q-000095754,2025-11-06 06:00:00,B0BX66KH7G,"novonest GPU Support Bracket,Graphics Card GPU Brace Support Video Card Sag Holder/Holster Bracket,Black,Vertical GPU Mount,Anodized Aerospace Aluminum,GH02BK",FR,channel,5,8.99,4.869319036744327,7.5969663,8.221611,10.080057,8.22,0.4076254213206415,0.46998712,MANUAL_REVIEW,LOW_CONFIDENCE,7.96620705788757,True,1
Q-000069529,2025-11-06 09:00:00,B005IUFJXK,"CLAA140WB11A NEW 14.0"" Glossy LED LCD HD Laptop Screen CLAA140WB11 (or compatible model)",UK,channel,10,29.18,20.400529587133867,24.781002,27.65038,31.412302,27.65,0.2621869950403664,0.54904944,MANUAL_REVIEW,LOW_INVENTORY,29.824287152538133,True,4
Q-000155656,2025-11-06 17:00:00,B00J29BR3Y,Samsung Memory 32GB Evo MicroSDHC UHS-I Grade 1 Class 10 Memory Card with SD Adapter,FR,mid_market,10,29.0,17.78153305196376,25.190683,27.825548,31.977924,27.83,0.3610660060379533,0.543458,AUTO_APPROVE,ALL_GUARDRAILS_PASS,28.03966608387741,True,1
Q-000034597,2025-11-07 00:00:00,B0B9ZLVGJ4,"UCTRONICS Upgraded Ethernet and Power for Raspberry Pi Zero, Micro USB to Ethernet/PoE Adapter for Fire TV Stick, Chromecast, Google Mini, Wyze Cams and More, IEEE 802.3af Compliant",UK,mid_market,70,19.99,10.874451657888985,14.894416,16.445784,20.986242,16.45,0.3389391089429189,0.39611652,MANUAL_REVIEW,LOW_CONFIDENCE,17.340182154627445,True,4
Q-000016477,2025-11-07 00:00:00,B0BGN6TCGL,"2023 Newest WiFi Extender, Repeater, Booster, Covers Up to 8640 Sq.ft and 40 Devices, Internet Booster - with Ethernet Port, Quick Setup, Home Wireless Signal",UK,channel,3,19.98,11.163525585796434,16.270601,17.931557,21.065664,17.93,0.3773828451870366,0.51246494,AUTO_APPROVE,ALL_GUARDRAILS_PASS,,False,1
Q-000086685,2025-11-07 03:00:00,B001II2MRC,DulCo 141 0246 Compushade Laptop Visor,DE,channel,11,27.95,19.241457912437195,22.943705,25.238983,29.209772,25.24,0.2376601460999526,0.5375822,AUTO_APPROVE,ALL_GUARDRAILS_PASS,26.072865115506914,True,4
Q-000061982,2025-11-07 11:00:00,B0C48B7HRS,"7-Port USB 3.0 Hub ORICO Ultra-Slim Data USB Splitter, for Laptop, PC, MacBook, Mac Pro, Mac Mini, iMac, XPS, Xbox, Flash Drive, Surface Pro and More USB Devices",UK,channel,2,15.99,10.347957292375904,13.231526,14.484168,17.078514,14.48,0.285362065443653,0.5147887,AUTO_APPROVE,ALL_GUARDRAILS_PASS,13.832474655588936,True,1
Q-000102286,2025-11-07 13:00:00,B07HK9XJH5,AISIBO DC Cooling Fan Brushless Fan Computer Fan Case 5 inch Ball Bearing Exhaust Fan 12025 120mmx120mm x25mm (DC12V 0.33A),UK,mid_market,3,8.99,6.119147000863071,8.5526085,9.118301,10.771968,9.12,0.3290408990281719,0.5441718,MANUAL_REVIEW,LOW_INVENTORY,,False,0
Q-000122105,2025-11-08 00:00:00,B013WBIW3K,"Olympus WS-853 Digital Voice Recorder - 4.1 cm (1.6"") LCD - 8 GB Flash Memory",UK,channel,17,108.99,73.1692729006167,86.55237,102.16028,113.710236,102.16,0.2837776732515984,0.5144846,AUTO_APPROVE,ALL_GUARDRAILS_PASS,,False,4
Q-000147306,2025-11-09 09:00:00,B07SQ2F25Q,DMKAOLLK A32N1405 A32LI9H Laptop Battery for Asus GL551 GL551J GL551JW GL551JW-DS71 GL551JW-DS74 GL551J-EH74 G551 G551J G551JM GL771J G771 G771J G771JW N551J N751-12 Month Warranty,DE,enterprise,6,30.99,21.276762520316737,24.755352,26.976006,31.665854,26.98,0.211387601174324,0.5270656,AUTO_APPROVE,ALL_GUARDRAILS_PASS,27.864529343817544,True,4
Q-000074221,2025-11-09 15:00:00,B096HLF9TY,"2021 Apple iMac (24-inch, Apple M1 chip with 8‑core CPU and 8‑core GPU, 8GB RAM, 512GB) - Silver (Renewed)",FR,strategic,28,1134.57,646.701443845724,729.44446,928.17865,1015.98364,928.18,0.3032585879401365,0.46219048,MANUAL_REVIEW,LOW_INVENTORY|STRATEGIC_ACCOUNT|LOW_CONFIDENCE,1014.1335925102964,True,3
Q-000100066,2025-11-10 01:00:00,B00NMBXUXI,JIUWU Motherboard 4 Ports USB 2.0 Hubs Expansion Rear Panel Header Bracket,UK,enterprise,1,12.89,8.056589398552852,10.943044,11.986325,14.191365,11.99,0.3280575981190282,0.50788224,MANUAL_REVIEW,LOW_CONFIDENCE,12.52754662711907,True,1
Q-000127086,2025-11-10 02:00:00,B0BXRYBP3S,"Compressed Air Duster,Rechargeable Electric Air Duster for Office,Good Replace Air Can,Cordless Computer Air Blower ，90000RPM Computer Keyboard Duster Cleaner with LED Light,7500mAh,3 Speed Modes",UK,channel,1,29.99,20.711854518178,24.5715,26.988255,31.109364,26.99,0.2326100586077064,0.54573536,AUTO_APPROVE,ALL_GUARDRAILS_PASS,28.45793436329607,True,4
Q-000013517,2025-11-10 04:00:00,B00PXD06TY,T POWER 5V Charger for Golds Gym 210u 230 230r 290 510 595 Nordictrack Audiorider U300 R400 Audiostrider 600 Cx650 800 Cx920 Crosstrainer Elliptical Trainer Ac Dc Adapter Power Supply,BE,enterprise,4,10.99,8.089767988449806,9.228585,9.898147,12.023607,9.9,0.1828517183384035,0.4936415,MANUAL_REVIEW,LOW_CONFIDENCE,10.124548508732143,True,0
Q-000138450,2025-11-10 07:00:00,B01DDE2W5A,"Fancy Buying Notebook Laptop Battery for Dell 3420 3520 13r 14r 15r 17r N3010 N3110 N4010 N4050 N4110 N5110 N5010 N5030 N5040 N5050 M5110 M5010 M4110 M501,P/N J1knd 4t7jn",UK,mid_market,4,19.88,15.347363955755274,17.861626,19.55179,22.486912,19.55,0.214968595613541,0.5535436,AUTO_APPROVE,ALL_GUARDRAILS_PASS,20.34312879966089,True,4
Q-000098372,2025-11-10 07:00:00,B074V79JN5,Futurebatt New 5200mAh Laptop Battery for HP Elitebook 2560p 2570p SX03 SX06 632423-001 HSTNN-DB2K,NL,mid_market,85,20.68,13.207467799132294,15.098823,16.241745,20.289417,16.96,0.2212577948624827,0.449797,MANUAL_REVIEW,LOW_CONFIDENCE,15.35752069666546,True,4
Q-000148618,2025-11-11 00:00:00,B08R29WVKZ,"supersimple Tablet Stand Holder - Space Grey - Low Profile, Aluminum, Desktop Dock, Compatible with Most Tablets iPad, Kindle, Nexus, E-Reader",UK,channel,9,14.95,9.089364253521817,12.720035,14.158746,16.47806,14.16,0.3580957448077813,0.5150188,AUTO_APPROVE,ALL_GUARDRAILS_PASS,,False,4
Q-000010757,2025-11-11 09:00:00,B00BZS9IEA,"ASUS X202E-DH31T Laptop (Windows 8, Intel Core i3-3217U 1.8 GHz Processor, 11.6"" LED Touchscreen Display, SSD: 500 GB, RAM: 4 GB DDR3) Black [OLD VERSION]",UK,mid_market,7,120.0,62.9884916772288,97.06817,114.998825,125.96617,115.0,0.4522739854154018,0.5335386,AUTO_APPROVE,ALL_GUARDRAILS_PASS,125.0661042662704,True,1
Q-000017318,2025-11-11 17:00:00,B0BGG75GR7,NYIEFADA Mouse Jiggler Undetectable Automatic Mover USB Port Shaker Wiggler for Laptop Keeps Computer Awake Simulate Mouse Movement to Prevent Computer Laptop Entering Sleep(No Software Plug),FR,channel,13,8.99,6.441433217219183,7.5941014,8.169992,10.087584,8.17,0.211574881613319,0.4662655,MANUAL_REVIEW,LOW_CONFIDENCE,8.183169203782233,True,4
Q-000061696,2025-11-11 19:00:00,B09ZHSG1XT,"MacBook Pro Docking Station Dual Monitor MacBook Pro HDMI Adapter,12 in 1 USB C Adapters for MacBook Pro Air Mac HDMI Dock Dongle Dual USB C to Dual HDMI DP Ethernet AUX 4USB SD/TF100W PD",UK,enterprise,9,65.89,43.74326865639255,51.395042,58.52783,65.918564,58.53,0.2526350819000076,0.5377464,AUTO_APPROVE,ALL_GUARDRAILS_PASS,58.37625938602294,True,1
Q-000098786,2025-11-11 22:00:00,B08KFZFJ2J,"HP Chromebook 11a-na0040nr 11-inch screen Laptop, MediaTek MT8183 4 GB RAM, 32 GB eMMC Google Chrome OS Small Computer PC Touchscreen Notebook w/ Camera Webcam, Ash Gray (Renewed)",UK,mid_market,3,154.95,116.44450232646815,127.783394,157.16423,168.19397,157.16,0.2590703593378202,0.5258138,MANUAL_REVIEW,LOW_INVENTORY,162.05549486670236,True,3
Q-000155070,2025-11-11 23:00:00,B000MNBWPM,AMD Athlon 64 X2 Dual-Core 5000+ 2.6 GHz Processor with 65-Watt Power,UK,mid_market,13,49.86,31.982635824663447,41.86169,48.420807,53.063473,48.42,0.339474683505505,0.56081975,AUTO_APPROVE,ALL_GUARDRAILS_PASS,48.23466925907723,True,4
Q-000124332,2025-11-11 23:00:00,B09V2PCTWS,"Stouchi 10K 8K HDMI Cable Fiber Optic 50ft, 48Gbps Long Ultra High Speed HDMI 2.1 Cable, CL3 Rated in-Wall, 8K 60Hz 4K 120Hz, Dynamic HDR eARC HDCP 2.2&2.3 Compatible for PS5 Desktop AMD NVIDIA HP",UK,channel,1,79.98,55.58289342006292,63.484676,75.448,83.11996,75.45,0.2633148652079136,0.52172065,AUTO_APPROVE,ALL_GUARDRAILS_PASS,76.28818772068274,True,1
Q-000080915,2025-11-12 04:00:00,B07YKJBKTS,"Unique Pattern Optical Mice Mobile Wireless Mouse 2.4G Portable for Notebook, PC, Laptop, Computer - Cute Sloth Pattern",UK,mid_market,4,14.9,10.98821222694903,13.341168,14.551859,17.114267,14.55,0.2447964105189671,0.52297795,AUTO_APPROVE,ALL_GUARDRAILS_PASS,,False,0
Q-000079435,2025-11-12 04:00:00,B08QNJQ9CF,"Dell Inspiron 15.6"" HD Laptop, Intel 4205U Processor, 8GB DDR4 Memory, 1TB HDD, Online Class Ready, Webcam, WiFi, HDMI, Bluetooth, KKE Mousepad, Win10 Home, Black (Renewed)",UK,channel,18,429.99,227.7810422115612,302.84216,384.6366,416.34955,384.64,0.4078071905897432,0.47818515,MANUAL_REVIEW,LOW_CONFIDENCE,,False,3
Q-000108468,2025-11-12 04:00:00,B077JLSF5Z,Fancy Buying New Laptop Battery for Toshiba PA5023U-1BRS PA5024U-1BRS PA5025U-1BRS PA5026U-1BRS PA5027U-1BRS PABAS259 PABAS260 PABAS261 PABAS262 PABAS263,UK,strategic,5,23.99,16.723253730591914,18.543457,20.370495,23.87629,20.37,0.1790253445953896,0.51971227,MANUAL_REVIEW,STRATEGIC_ACCOUNT,19.54132796113972,True,4
Q-000175618,2025-11-12 07:00:00,B09P3RJSRN,"Blue Gold Marble Hard Cover Compatible with MacBook Pro 13 Inch Case(Older Version 2012 2011 2010 2009 Release A1278 with CD-ROM),AMCJJ Plastic Laptop Hard Shell Case",DE,channel,2,14.86,10.744502570695508,12.571906,13.710376,16.18633,13.71,0.2163017818602839,0.5173336,AUTO_APPROVE,ALL_GUARDRAILS_PASS,12.7685333230184,True,0
Q-000097067,2025-11-12 20:00:00,B07D65BVGW,Laptop Ac Adapter Charger for Toshiba Satellite C655-S5049 PSC08U-02D01D; Toshiba Satellite C655-S5047 PSC08U-00V01E; Toshiba Satellite C55-A5286 PSCF6U-02L00C,UK,channel,1,16.99,12.343042097727125,14.663434,16.19337,18.77099,16.19,0.2376132119995599,0.53039056,AUTO_APPROVE,ALL_GUARDRAILS_PASS,15.639106873048997,True,0
Q-000173147,2025-11-13 00:00:00,B0935T7WXC,"SAMSUNG SH850 Series 24-Inch WQHD (2560x1440) Computer Monitor, Display Port, HDMI, USB-C, Height Adjustable Stand, 3 Yr WRNTY (LS24H850QFNXZA)",PT,mid_market,3,299.99,214.98132346771297,233.92139,303.84192,331.48233,303.84,0.2924522002774059,0.44810492,MANUAL_REVIEW,LOW_INVENTORY|LOW_CONFIDENCE,,False,1
Q-000173160,2025-11-13 02:00:00,B098HZHD6C,Dingsun RJ45 Coupler Female to Female Ethernet Coupler for Cat7/Cat6/Cat5/Cat5e Network Cable Extender Adapter RJ45 in Line Coupler (Black 5 Pack),BE,mid_market,6,16.99,8.738201377495695,15.233581,16.93342,19.394426,16.93,0.4838628837864326,0.54102224,AUTO_APPROVE,ALL_GUARDRAILS_PASS,,False,1
Q-000159226,2025-11-13 14:00:00,B081K7KQ8N,"SAMSUNG - 11.6"" Chromebook - Intel Atom X5-2GB Memory - 16GB eMMC Flash Memory - Night Charcoal (XE501C13-S01)",UK,channel,6,119.97,85.33612314714617,93.72872,108.73833,119.33544,108.74,0.2152278540817898,0.5550354,AUTO_APPROVE,ALL_GUARDRAILS_PASS,,False,3
Q-000158991,2025-11-14 08:00:00,B0BTYMH96D,TEAMGROUP Elite DDR4 64GB Kit (2 x 32GB) 3200MHz PC4-25600 CL22 Unbuffered Non-ECC 1.2V SODIMM 260-Pin Laptop Notebook PC Computer Memory Module Ram Upgrade - TED464G3200C22DC-S01,UK,channel,1,89.99,55.76366578264257,70.13882,80.37572,89.41548,80.38,0.3062494926269896,0.5490423,AUTO_APPROVE,ALL_GUARDRAILS_PASS,84.30527662655848,True,1
Q-000053875,2025-11-14 09:00:00,B07ZV5XQNX,"VisionTek Radeon 5450 2GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900861,Black/Red",UK,mid_market,8,62.99,38.24415289554235,53.134247,61.969627,68.91086,61.97,0.3828602082371736,0.5291594,AUTO_APPROVE,ALL_GUARDRAILS_PASS,62.67669313794968,True,1
Q-000057654,2025-11-14 14:00:00,B01N4V204L,G.SKILL TridentZ RGB Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4266 (PC4 34100) Intel Z270 / Z370 / X299 Desktop Memory Model F4-4266C19D-16GTZR,UK,channel,1,144.11,88.69847605373809,108.00002,127.64536,140.484,127.65,0.3051431566491336,0.52929187,AUTO_APPROVE,ALL_GUARDRAILS_PASS,133.9707522825688,True,0
Q-000128818,2025-11-14 20:00:00,B08R6R71XX,"EMAIKER USB Type C Headphones Over Ear Headphone USB C Headset with Noise Cancelling Microphone with Mic Mute Button Audio Control, Works with PC Laptop Cell Phones",UK,channel,2,39.99,26.49482464753276,32.35349,35.934063,41.123936,35.93,0.2625988130383312,0.54325503,AUTO_APPROVE,ALL_GUARDRAILS_PASS,33.7007450727066,True,2
Q-000176171,2025-11-15 07:00:00,B094G5LD85,"EZDIY-FAB Vertical Graphics Card Holder Bracket,GPU Mount,Video Card VGA Support Kit with 20cm/7.8in PCIE 3.0 Riser Cable- White",DE,mid_market,17,39.99,24.29730211821979,33.84615,37.936134,43.19613,37.94,0.3595861328882501,0.540011,AUTO_APPROVE,ALL_GUARDRAILS_PASS,37.89590233618286,True,1
Q-000165606,2025-11-15 11:00:00,B09Y5N81SL,"huyouming Portable Monitor - 13.3"" 1080P FHD USB-C Laptop Monitor IPS HDMI Gaming Monitor - Narrow Bezel Travel Monitor with Smart Cover, Slim Computer Display External Monitor for Laptop Phone",UK,channel,1,89.95,69.58155592546886,71.23587,81.13019,90.097984,81.13,0.1423449288121673,0.55921024,AUTO_APPROVE,ALL_GUARDRAILS_PASS,,False,3
Q-000026207,2025-11-15 14:00:00,B0892HNP22,"SANFORIN Keyboard Cover for HP Envy x360 15m-bp/bq /2020 2019 HP Pavilion 15/ HP Pavilion x360 15.6” Series/HP Envy 17 17.3"" Series/HP Laptop 15t 17t 17-ca0011nr 17-by0040nr, Cat",UK,mid_market,2,8.99,6.413119285547903,8.125032,8.766052,10.532663,8.77,0.2687435250230441,0.50326675,MANUAL_REVIEW,LOW_CONFIDENCE,8.66250001198952,True,1
